iter	Logloss
221	0.001135694319
222	0.001134743166
223	0.001131746182
224	0.001130802592
225	0.001128481657
226	0.001126962165
227	0.00112503801
228	0.00112287466
229	0.00112142519
230	0.001118292774
231	0.001116155291
232	0.001114075769
233	0.001113177433
234	0.001106936882
235	0.001104579329
236	0.00110108871
237	0.001098482435
238	0.001096252643
239	0.001091645504
240	0.001088753356
241	0.00108685038
242	0.001084009381
243	0.001081047349
244	0.00107738086
245	0.001074189624
246	0.001072848072
247	0.001070153314
248	0.001068276075
249	0.001063411132
250	0.001061586346
251	0.001057616329
252	0.00105588206
253	0.001054618213
254	0.00104812875
255	0.001047415831
256	0.001045379996
257	0.001043595291
258	0.001042629792
259	0.001040128147
260	0.001036970768
261	0.001035610056
262	0.001034263754
263	0.001031674654
264	0.001026515993
265	0.001025123411
266	0.001014035951
267	0.001010861795
268	0.001006600265
269	0.001003988872
270	0.001002457093
271	0.0009974870734
272	0.0009968470905
273	0.0009951347376
274	0.0009945597405
275	0.0009912636948
276	0.0009889069167
277	0.0009878069934
278	0.0009841856241
279	0.0009816447065
280	0.0009788240876
281	0.0009777458607
282	0.0009754342115
283	0.0009729961442
284	0.0009694637456
285	0.0009677220915
286	0.0009657275472
287	0.0009635268688
288	0.0009617237063
289	0.0009573262769
290	0.0009556152127
291	0.0009534021105
292	0.0009502799486
293	0.0009484998855
294	0.0009470393025
295	0.0009453294185
296	0.0009436869014
297	0.000942135935
298	0.000940815154
299	0.0009392602451
300	0.0009377698808
301	0.0009366484414
302	0.0009343320858
303	0.0009316949943
304	0.0009301964099
305	0.0009292542329
306	0.0009277455227
307	0.0009250543336
308	0.0009225690065
309	0.0009217891475
310	0.0009195371968
311	0.0009154760804
312	0.0009141496628
313	0.0009129870246
314	0.0009085485907
315	0.0009055158402
316	0.0009023823496
317	0.000901120363
318	0.0008961064668
319	0.0008944318807
320	0.0008924344933
321	0.0008894782857
322	0.0008874272806
323	0.0008864207081
324	0.0008840588859
325	0.0008827107118
326	0.0008815522985
327	0.0008804631026
328	0.0008782905358
329	0.0008756293776
330	0.0008699645561
331	0.0008653390265
332	0.0008614973595
333	0.000858902907
334	0.0008578764409
335	0.0008564493053
336	0.0008545221778
337	0.0008535626605
338	0.0008486512459
339	0.0008466017285
340	0.0008420317807
341	0.0008395004226
342	0.0008376628119
343	0.0008361417925
344	0.0008354756137
345	0.0008323763367
346	0.0008296235224
347	0.0008216998306
348	0.0008191638945
349	0.0008178397292
350	0.0008169993297
351	0.0008127818147
352	0.0008119545269
353	0.0008106627841
354	0.0008098696374
355	0.0008065588876
356	0.0008036245385
357	0.000797081769
358	0.0007933973296
359	0.0007916356607
360	0.0007887680283
361	0.0007862075849
362	0.0007856611369
363	0.0007841738847
364	0.0007832986797
365	0.0007815711105
366	0.0007790709671
367	0.0007787246134
368	0.0007750335692
369	0.0007731407953
370	0.0007696686314
371	0.0007662447329
372	0.0007615520132
373	0.0007595848641
374	0.0007568382315
375	0.0007543970674
376	0.0007539497562
377	0.0007507308544
378	0.0007454798892
379	0.0007430705486
380	0.0007427435316
381	0.0007385336128
382	0.0007360884614
383	0.0007357886799
384	0.0007318089812
385	0.0007301143484
386	0.0007286719728
387	0.0007184432068
388	0.0007175443177
389	0.0007143387766
390	0.0007127492052
391	0.000710457671
392	0.0007081826307
393	0.0007070394074
394	0.0007059530924
395	0.0007035141854
396	0.0007014075145
397	0.0007004832578
398	0.0007002749583
399	0.0006977614762
400	0.0006959275518
401	0.0006948977533
402	0.0006940595827
403	0.0006915388901
404	0.000689135723
405	0.0006868763605
406	0.0006864375281
407	0.0006844971549
408	0.0006810423429
409	0.0006788404824
410	0.0006742711737
411	0.0006739632161
412	0.0006692804875
413	0.0006665665098
414	0.0006641170634
415	0.0006621034314
416	0.0006598998523
417	0.000659254929
418	0.0006575891783
419	0.0006526993403
420	0.0006492961147
421	0.0006491167694
422	0.0006467161769
423	0.0006435350023
424	0.0006433155099
425	0.000642210221
426	0.0006414145016
427	0.0006400092138
428	0.0006378145874
429	0.0006376408792
430	0.0006356576611
431	0.0006349966847
432	0.000633450895
433	0.000631791022
434	0.0006298365396
435	0.0006285574084
436	0.0006268894184
437	0.0006248981884
438	0.0006241794958
439	0.0006240091547
440	0.0006158681798
441	0.0006132724654
442	0.0006114090778
443	0.0006107696908
444	0.0006106186165
445	0.0006080537828
446	0.0006049898687
447	0.0006046727908
448	0.0006026296487
449	0.0006015803279
450	0.0006012777401
451	0.0005996590952
452	0.0005995138391
453	0.000596434096
454	0.0005963094071
455	0.0005946350542
456	0.0005911986655
457	0.0005891845334
458	0.0005872312333
459	0.000586402137
460	0.0005854877581
461	0.0005817816335
462	0.0005773876309
463	0.0005767553808
464	0.0005756817168
465	0.0005743400452
466	0.000572725855
467	0.000572611084
468	0.0005701699906
469	0.0005690567135
470	0.0005652449046
471	0.0005635867855
472	0.0005605919344
473	0.0005587922744
474	0.0005551016491
475	0.0005549945543
476	0.0005533189327
477	0.000550289843
478	0.0005501864898
479	0.0005500868087
480	0.0005480109726
481	0.0005463674273
482	0.0005453351715
483	0.0005439403978
484	0.0005438385436
485	0.0005437510695
486	0.0005434530994
487	0.0005419764647
488	0.0005412548724
489	0.0005405153813
490	0.0005389114044
491	0.0005371225292
492	0.0005363347122
493	0.0005346771124
494	0.0005294819758
495	0.0005274446111
496	0.0005255491711
497	0.0005243785725
498	0.0005242898873
499	0.0005242081334
500	0.0005225738777
501	0.0005223948386
502	0.0005163816286
503	0.000514307139
504	0.0005124012944
505	0.0005118974961
506	0.0005083224262
507	0.0005079989819
508	0.0005061712531
509	0.0005051481642
510	0.0005031918525
511	0.0005022430511
512	0.0005001289099
513	0.0004982061827
514	0.0004964446425
515	0.0004935862773
516	0.0004913315446
517	0.0004892257152
518	0.0004883808383
519	0.0004870434845
520	0.0004853729511
521	0.0004847214939
522	0.0004830684183
523	0.0004784536379
524	0.0004783587269
525	0.0004754573226
526	0.0004741410558
527	0.0004737769095
528	0.0004733856777
529	0.0004721976045
530	0.0004714676715
531	0.0004702940218
532	0.0004690222514
533	0.0004676781299
534	0.0004664076408
535	0.0004657303265
536	0.000462312545
537	0.0004619999841
538	0.0004579455499
539	0.0004555987237
540	0.0004540179511
541	0.0004539097162
542	0.0004538087874
543	0.0004533664024
544	0.0004529941976
545	0.0004528961015
546	0.0004502360101
547	0.0004498202928
548	0.0004494553963
549	0.000447077494
550	0.0004469823566
551	0.0004469038044
552	0.000446291929
553	0.0004448617756
554	0.0004430065997
555	0.0004417301536
556	0.0004396992259
557	0.0004377472127
558	0.0004366307826
559	0.0004361194465
560	0.0004331353132
561	0.0004312625537
562	0.0004311868551
563	0.0004309713093
564	0.0004304211611
565	0.0004275006586
566	0.0004243936289
567	0.0004235087912
568	0.000423184701
569	0.0004184793473
570	0.0004166279467
571	0.0004155121201
572	0.0004143950089
573	0.0004134128347
574	0.0004126052157
575	0.0004108915345
576	0.0004085139955
577	0.000408389061
578	0.000408113825
579	0.0004063654286
580	0.0004036488988
581	0.0004025798977
582	0.0004008716713
583	0.0003968461949
584	0.0003949251309
585	0.0003947313177
586	0.0003936946722
587	0.0003931573534
588	0.0003921417252
589	0.0003918010989
590	0.0003882094654
591	0.0003854849907
592	0.0003848149222
593	0.0003832577871
594	0.0003815124154
595	0.0003797090579
596	0.0003787785889
597	0.0003783624956
598	0.0003776265062
599	0.000376871532
600	0.0003737355119
601	0.0003709956873
602	0.0003676408202
603	0.0003671391581
604	0.0003660512239
605	0.0003657029423
606	0.0003648466983
607	0.0003640811511
608	0.0003631276698
609	0.0003615405683
610	0.0003609381483
611	0.000360376604
612	0.0003595597753
613	0.0003568382718
614	0.0003560839842
615	0.0003540396041
616	0.0003537503661
617	0.000353362534
618	0.0003528279508
619	0.0003522961296
620	0.0003513088317
621	0.0003510179938
622	0.0003502996621
623	0.0003499534781
624	0.0003492701797
625	0.0003480227725
626	0.0003473817157
627	0.0003433541567
628	0.0003419051053
629	0.0003415298957
630	0.0003391255668
631	0.0003383934436
632	0.0003373417355
633	0.0003369338441
634	0.0003348516841
635	0.0003346432834
636	0.0003332720252
637	0.0003320884979
638	0.0003294786041
639	0.0003285534766
640	0.0003278640227
641	0.0003264611244
642	0.0003258568483
643	0.0003248837194
644	0.0003238491826
645	0.0003232146143
646	0.0003225423292
647	0.0003223425077
648	0.00032088505
649	0.0003200066621
650	0.0003194825862
651	0.0003188921958
652	0.0003184058823
653	0.0003178086735
654	0.0003176698778
655	0.0003174404318
656	0.0003169948362
657	0.0003158870468
658	0.0003136498473
659	0.0003119377455
660	0.000310573449
661	0.0003100270785
662	0.0003081933827
663	0.0003067872997
664	0.0003052060872
665	0.0003039823647
666	0.0003031189172
667	0.0003027339895
668	0.0003019494106
669	0.0003018724643
670	0.0003018207984
671	0.0003012692312
672	0.0003010007159
673	0.0003008658501
674	0.0003001084094
675	0.0002985410453
676	0.0002977519261
677	0.0002971990853
678	0.0002961308515
679	0.0002957450719
680	0.0002955004101
681	0.0002929940773
682	0.0002923658651
683	0.000291890767
684	0.0002885627108
685	0.0002875373647
686	0.0002860572209
687	0.0002855843041
688	0.0002832937926
689	0.0002790799997
690	0.0002786498707
691	0.0002785171789
692	0.0002782540794
693	0.0002773681921
694	0.0002764873198
695	0.0002758461051
696	0.0002750448046
697	0.0002748083035
698	0.0002737249441
699	0.000272689642
700	0.0002722229707
701	0.0002716544354
702	0.000269956165
703	0.0002697586669
704	0.000269298065
705	0.0002690720925
706	0.0002683978441
707	0.0002676578836
708	0.000267182628
709	0.000266666275
710	0.0002645409316
711	0.0002632985025
712	0.0002631883949
713	0.0002624206423
714	0.0002615297956
715	0.0002608168413
716	0.0002599658484
717	0.0002596579053
718	0.0002595095643
719	0.0002588723636
720	0.0002584072916
721	0.0002579034176
722	0.000257707414
723	0.0002571521977
724	0.0002562239688
725	0.000255139398
726	0.0002547601268
727	0.0002539462351
728	0.0002532151325
729	0.0002529346104
730	0.0002523011092
731	0.0002518562979
732	0.0002507499144
733	0.0002505483955
734	0.0002501619457
735	0.0002489540759
736	0.0002485728243
737	0.0002476654702
738	0.0002471793075
739	0.0002468800312
740	0.0002463909002
741	0.0002456746973
742	0.000244616792
743	0.0002442880577
744	0.0002433774853
745	0.0002431848943
746	0.0002428162545
747	0.0002422512337
748	0.0002418691198
749	0.0002411943782
750	0.0002408455977
751	0.000240470194
752	0.0002400504146
753	0.0002392963943
754	0.0002390075855
755	0.0002385897831
756	0.0002383369168
757	0.0002381304898
758	0.0002378657146
759	0.0002375507325
760	0.0002370359687
761	0.0002369430101
762	0.0002359181686
763	0.000235288193
764	0.0002351138192
765	0.0002349820846
766	0.0002342410409
767	0.0002333127891
768	0.0002331859577
769	0.0002330266883
770	0.0002326696874
771	0.0002323734927
772	0.0002319055705
773	0.0002311567838
774	0.0002303747185
775	0.0002300583671
776	0.0002290233197
777	0.0002283516323
778	0.0002278048094
779	0.0002269858136
780	0.0002266538881
781	0.0002258344648
782	0.0002244290286
783	0.0002240356467
784	0.0002238298492
785	0.000223571483
786	0.0002232717341
787	0.0002229374234
788	0.000222269032
789	0.0002221531283
790	0.0002218227524
791	0.0002194222181
792	0.0002191342096
793	0.0002185761975
794	0.0002184286559
795	0.0002179881533
796	0.0002177378223
797	0.0002173942689
798	0.0002170922643
799	0.0002169882691
800	0.0002157816265
801	0.0002152817258
802	0.0002134170154
803	0.0002132584301
804	0.0002131181407
805	0.0002106050234
806	0.000210167646
807	0.0002094720363
808	0.0002092631081
809	0.0002090477859
810	0.0002083505852
811	0.0002081591748
812	0.0002078164071
813	0.0002077114381
814	0.0002074057675
815	0.0002069560449
816	0.0002067033472
817	0.0002060851656
818	0.000206015725
819	0.0002057462218
820	0.0002054437884
821	0.0002049929604
822	0.0002048580521
823	0.0002046638836
824	0.0002044235536
825	0.0002042684001
826	0.0002039279532
827	0.0002028029396
828	0.0002023905116
829	0.000202149417
830	0.0002019029946
831	0.0002016434821
832	0.0002003933383
833	0.0002001709288
834	0.0001999758157
835	0.0001998382908
836	0.0001986653242
837	0.0001984602896
838	0.0001976666612
839	0.0001973002023
840	0.0001970908177
841	0.0001962405345
842	0.0001962092248
843	0.0001952745768
844	0.0001947213395
845	0.0001945004139
846	0.0001943675686
847	0.0001937839806
848	0.0001936658802
849	0.0001933792913
850	0.0001931238767
851	0.0001929511913
852	0.0001922736724
853	0.0001920252054
854	0.0001910208972
855	0.0001902601496
856	0.0001900821364
857	0.0001888715497
858	0.0001887443004
859	0.0001884883755
860	0.0001877352431
861	0.0001867311784
862	0.0001861638809
863	0.0001856174814
864	0.0001853951329
865	0.0001852697566
866	0.0001844389465
867	0.0001840790632
868	0.0001839503038
869	0.0001836477398
870	0.0001832650135
871	0.0001830044847
872	0.000182533446
873	0.0001823995682
874	0.0001822262737
875	0.0001820938928
876	0.0001818602515
877	0.0001815316256
878	0.00018123787
879	0.0001810524691
880	0.0001805300158
881	0.0001801589485
882	0.000179943501
883	0.0001798315018
884	0.0001795987472
885	0.0001793095062
886	0.000179184671
887	0.0001787320514
888	0.0001775641679
889	0.000176977208
890	0.0001760140306
891	0.0001756703445
892	0.0001755081311
893	0.000175182991
894	0.0001749555164
895	0.0001748786937
896	0.0001748126274
897	0.0001745696599
898	0.0001743780861
899	0.0001741403051
900	0.0001739799689
901	0.0001730060074
902	0.0001727928679
903	0.000172548689
904	0.0001722284631
905	0.0001718440323
906	0.0001715997021
907	0.0001712858005
908	0.0001711746095
909	0.0001707114608
910	0.0001694108843
911	0.0001689690599
912	0.0001682161482
913	0.000167806046
914	0.0001675432396
915	0.0001671302315
916	0.0001666529841
917	0.0001661624888
918	0.0001659749716
919	0.0001657796901
920	0.0001653465267
921	0.0001652433831
922	0.0001651389554
923	0.0001649995065
924	0.0001639584834
925	0.0001636512657
926	0.000163197343
927	0.0001629145347
928	0.0001616890746
929	0.0001615854944
930	0.0001613621884
931	0.000160479798
932	0.0001602834722
933	0.0001600507493
934	0.0001597530931
935	0.0001596404959
936	0.000159392438
937	0.0001592083473
938	0.0001588903502
939	0.0001587898713
940	0.0001586355433
941	0.0001583906731
942	0.0001581697957
943	0.0001580688298
944	0.0001577113781
945	0.0001573262028
946	0.0001571065036
947	0.0001569812076
948	0.0001569293958
949	0.0001568410382
950	0.0001564352007
951	0.0001555426602
952	0.0001551994364
953	0.0001550579447
954	0.0001544677725
955	0.0001534032425
956	0.00015250972
957	0.0001512178707
958	0.0001505027049
959	0.0001504020166
960	0.0001501607569
961	0.0001499949644
962	0.0001499445518
963	0.0001497253573
964	0.0001493388064
965	0.0001491579601
966	0.0001490248549
967	0.0001489510047
968	0.0001486141156
969	0.0001482323719
970	0.0001480188546
971	0.0001471982718
972	0.0001469625155
973	0.0001467963013
974	0.0001466349841
975	0.000146251945
976	0.000146137023
977	0.0001460350469
978	0.0001459381391
979	0.0001449618536
980	0.0001449017275
981	0.0001445128417
982	0.0001440077386
983	0.0001431583706
984	0.0001430066224
985	0.0001429353696
986	0.0001428247982
987	0.0001426311224
988	0.0001424963021
989	0.0001424161453
990	0.0001422790218
991	0.0001421817766
992	0.0001420078783
993	0.0001418469268
994	0.0001417824536
995	0.000141672493
996	0.0001413614983
997	0.000141266989
998	0.000141106679
999	0.0001409258661
