iter	Logloss
111	0.001593287638
112	0.001589521255
113	0.00158312399
114	0.001574079582
115	0.001570709869
116	0.001567208892
117	0.001564383094
118	0.001561400054
119	0.001556437344
120	0.001550685986
121	0.001538435336
122	0.001530523829
123	0.001526289472
124	0.001521493956
125	0.001510614223
126	0.001504824298
127	0.0014964221
128	0.001487941389
129	0.001483141594
130	0.001474400786
131	0.001467687528
132	0.001460104425
133	0.001457468423
134	0.001451993227
135	0.001449375935
136	0.001440768895
137	0.001438387931
138	0.001436383289
139	0.001426835476
140	0.001424076808
141	0.001420960372
142	0.001418683771
143	0.001413440877
144	0.001410153188
145	0.001403139465
146	0.001396769657
147	0.001395321488
148	0.001393259451
149	0.001390848496
150	0.001380196735
151	0.001378830077
152	0.001369420446
153	0.001364372294
154	0.001361918555
155	0.00135810117
156	0.001356006895
157	0.001353075716
158	0.001351854267
159	0.001344477132
160	0.001341439763
161	0.00133548091
162	0.001334347306
163	0.001329666971
164	0.001327659523
165	0.001325548481
166	0.001322340275
167	0.001319884264
168	0.001316258197
169	0.001314721314
170	0.001308987457
171	0.001303364395
172	0.001299512779
173	0.001295477911
174	0.001294153033
175	0.001284082047
176	0.001280622188
177	0.001278750297
178	0.001277027364
179	0.001275256134
180	0.001271650919
181	0.001268569254
182	0.001263876561
183	0.001262844744
184	0.001260812571
185	0.001248741788
186	0.00124718371
187	0.00124611475
188	0.001241926673
189	0.00124024208
190	0.001235357695
191	0.001228187924
192	0.001226516958
193	0.00122367555
194	0.001222205187
195	0.00122086545
196	0.001217197674
197	0.001215545026
198	0.001208833646
199	0.001205540382
200	0.001204134676
201	0.001200301429
202	0.001198820685
203	0.001194888877
204	0.001193620667
205	0.001185642698
206	0.001183133487
207	0.001181681465
208	0.001180460102
209	0.001177034848
210	0.001171258783
211	0.001169902771
212	0.00116920619
213	0.001163598446
214	0.001155759954
215	0.001150088609
216	0.00114794194
217	0.001146871051
218	0.001143768009
219	0.001140828455
220	0.001137978333
221	0.001135694084
222	0.001134742831
223	0.001131746067
224	0.001130802439
225	0.001128481456
226	0.001126961796
227	0.001125037809
228	0.001122874354
229	0.00112142497
230	0.001118292549
231	0.001116155042
232	0.001114075309
233	0.001113176816
234	0.001106936619
235	0.001104579176
236	0.001101088437
237	0.001098482082
238	0.001096252524
239	0.001091645002
240	0.001088753183
241	0.00108685006
242	0.001084009194
243	0.001081047067
244	0.001077380434
245	0.001074189437
246	0.001072847824
247	0.001070152913
248	0.00106827586
249	0.001063410865
250	0.001061586207
251	0.001057615971
252	0.001055881654
253	0.001054617902
254	0.001048128473
255	0.00104741542
256	0.00104537958
257	0.001043595105
258	0.001042629371
259	0.001040128013
260	0.001036970577
261	0.001035609965
262	0.001034263357
263	0.001031674257
264	0.001026515759
265	0.001025123105
266	0.001014035817
267	0.001010861565
268	0.001006599988
269	0.001003988656
270	0.001002456763
271	0.000997486509
272	0.0009968469039
273	0.0009951342401
274	0.0009945593195
275	0.0009912635226
276	0.0009889065723
277	0.000987806582
278	0.0009841856241
279	0.0009816443764
280	0.0009788240684
281	0.0009777460998
282	0.0009754338336
283	0.0009729961195
284	0.0009694636213
285	0.0009677218571
286	0.0009657270354
287	0.0009635265961
288	0.0009617235915
289	0.000957326253
290	0.0009556149448
291	0.000953402034
292	0.000950279853
293	0.0009484995746
294	0.0009470391016
295	0.0009453294281
296	0.000943686954
297	0.0009421358824
298	0.0009408152401
299	0.0009392601973
300	0.0009377699717
301	0.0009366483793
302	0.0009343318945
303	0.0009316947982
304	0.0009301961038
305	0.0009292540559
306	0.000927745207
307	0.0009250541279
308	0.0009225688821
309	0.0009217888653
310	0.0009195368141
311	0.0009154757169
312	0.0009141495576
313	0.0009129866993
314	0.0009085483324
315	0.0009055159359
316	0.0009023824262
317	0.0009011201381
318	0.000896106242
319	0.0008944316464
320	0.0008924342589
321	0.0008894783048
322	0.000887427185
323	0.0008864207942
324	0.0008840589433
325	0.0008827105396
326	0.0008815519301
327	0.000880463337
328	0.0008782905071
329	0.0008756293681
330	0.0008699646231
331	0.0008653388256
332	0.0008614973355
333	0.0008589027396
334	0.0008578762017
335	0.0008564495014
336	0.0008545219195
337	0.0008535625983
338	0.0008486511023
339	0.0008466011449
340	0.0008420313215
341	0.0008395004465
342	0.0008376626206
343	0.0008361415485
344	0.0008354755084
345	0.0008323764754
346	0.0008296235272
347	0.0008216998449
348	0.0008191639328
349	0.000817839557
350	0.0008169992101
351	0.0008127819725
352	0.0008119544647
353	0.000810662938
354	0.0008098694652
355	0.0008065588637
356	0.0008036246246
357	0.0007970816255
358	0.0007933971622
359	0.0007916355411
360	0.0007887680187
361	0.0007862076423
362	0.0007856611561
363	0.0007841736503
364	0.0007832985123
365	0.0007815707708
366	0.0007790708762
367	0.0007787243742
368	0.0007750333444
369	0.0007731406374
370	0.0007696686266
371	0.0007662449195
372	0.0007615519941
373	0.0007595848689
374	0.0007568379923
375	0.0007543971009
376	0.000753949517
377	0.0007507308879
378	0.0007454796692
379	0.0007430704721
380	0.0007427433498
381	0.0007385336081
382	0.0007360884662
383	0.0007357887277
384	0.000731809096
385	0.0007301142623
386	0.0007286720302
387	0.0007184431111
388	0.0007175444517
389	0.0007143389106
390	0.0007127489708
391	0.0007104575036
392	0.0007081823485
393	0.0007070394361
394	0.0007059532311
395	0.0007035141997
396	0.0007014075719
397	0.0007004828847
398	0.0007002749679
399	0.0006977615383
400	0.0006959274226
401	0.0006948979159
402	0.0006940594344
403	0.0006915386796
404	0.0006891354838
405	0.00068687615
406	0.0006864375042
407	0.0006844970449
408	0.0006810422616
409	0.0006788403867
410	0.0006742709823
411	0.000673963197
412	0.0006692801574
413	0.0006665665672
414	0.0006641170203
415	0.0006621031588
416	0.0006599000006
417	0.000659254862
418	0.0006575889296
419	0.0006526988763
420	0.0006492961051
421	0.0006491165494
422	0.0006467160191
423	0.0006435347153
424	0.0006433153329
425	0.0006422100105
426	0.0006414143581
427	0.0006400087928
428	0.0006378143195
429	0.000637640817
430	0.0006356577281
431	0.0006349964838
432	0.0006334511055
433	0.0006317912421
434	0.0006298364535
435	0.0006285575997
436	0.000626889318
437	0.0006248981932
438	0.0006241792901
439	0.0006240094991
440	0.000615868089
441	0.0006132726855
442	0.0006114090108
443	0.0006107695664
444	0.0006106185304
445	0.000608053979
446	0.0006049897779
447	0.0006046725564
448	0.0006026294693
449	0.0006015805599
450	0.0006012775775
451	0.0005996591598
452	0.0005995136047
453	0.0005964342036
454	0.000596309541
455	0.0005946350781
456	0.0005911985267
457	0.0005891845502
458	0.0005872311448
459	0.0005864021251
460	0.0005854876911
461	0.0005817816407
462	0.0005773874524
463	0.0005767554454
464	0.000575681889
465	0.0005743399758
466	0.0005727257904
467	0.000572611041
468	0.0005701699954
469	0.0005690566705
470	0.0005652448759
471	0.0005635866874
472	0.0005605921162
473	0.0005587923414
474	0.0005551015917
475	0.0005549945782
476	0.000553319081
477	0.0005502899052
478	0.000550186528
479	0.0005500869116
480	0.0005480111137
481	0.0005463673292
482	0.0005453353222
483	0.0005439406059
484	0.0005438385938
485	0.0005437510958
486	0.0005434527884
487	0.0005419765675
488	0.000541254882
489	0.0005405153813
490	0.0005389113422
491	0.0005371224933
492	0.0005363347361
493	0.0005346768804
494	0.0005294819208
495	0.0005274443743
496	0.0005255490444
497	0.0005243785103
498	0.0005242899327
499	0.0005242082148
500	0.0005225736553
501	0.0005223945444
502	0.0005163817721
503	0.0005143071223
504	0.0005124014809
505	0.0005118973645
506	0.0005083224717
507	0.0005079992737
508	0.0005061711694
509	0.0005051483269
510	0.000503191953
511	0.0005022431252
512	0.0005001286325
513	0.0004982062616
514	0.0004964446664
515	0.0004935864328
516	0.0004913313795
517	0.0004892257894
518	0.0004883808431
519	0.0004870431736
520	0.0004853728674
521	0.0004847216781
522	0.0004830684422
523	0.0004784538652
524	0.0004783584709
525	0.0004754571791
526	0.000474140929
527	0.0004737769334
528	0.0004733855485
529	0.0004721974562
530	0.0004714678389
531	0.0004702941295
532	0.0004690220935
533	0.0004676779912
534	0.0004664079445
535	0.0004657302954
536	0.0004623126933
537	0.0004619997808
538	0.0004579453944
539	0.0004555988457
540	0.0004540184175
541	0.0004539097975
542	0.0004538090648
543	0.0004533664574
544	0.0004529943411
545	0.0004528960082
546	0.0004502363138
547	0.0004498200919
548	0.000449455382
549	0.0004470776112
550	0.0004469823566
551	0.0004469038092
552	0.0004462916516
553	0.0004448618115
554	0.000443006791
555	0.0004417301919
556	0.0004396990489
557	0.0004377472342
558	0.0004366308782
559	0.0004361193078
560	0.0004331351745
561	0.0004312625585
562	0.0004311867403
563	0.0004309713571
564	0.0004304213764
565	0.0004275007781
566	0.0004243937796
567	0.0004235085616
568	0.0004231846173
569	0.0004184795124
570	0.0004166278797
571	0.0004155122995
572	0.0004143949085
573	0.000413412861
574	0.0004126051655
575	0.0004108914436
576	0.0004085143112
577	0.0004083892571
578	0.0004081135524
579	0.0004063655386
580	0.0004036490136
581	0.0004025800364
582	0.0004008716044
583	0.0003968460466
584	0.0003949251046
585	0.0003947314293
586	0.0003936945048
587	0.0003931574922
588	0.0003921418926
589	0.0003918012281
590	0.0003882093458
591	0.0003854849836
592	0.0003848150514
593	0.0003832580478
594	0.0003815121891
595	0.0003797092133
596	0.0003787787157
597	0.0003783627036
598	0.0003776266114
599	0.000376871532
600	0.0003737354976
601	0.0003709955869
602	0.000367640904
603	0.0003671389213
604	0.0003660511282
605	0.0003657030021
606	0.0003648467772
607	0.000364081175
608	0.0003631277487
609	0.0003615406162
610	0.0003609381244
611	0.000360376604
612	0.000359559749
613	0.0003568381785
614	0.0003560835465
615	0.0003540398218
616	0.0003537503637
617	0.0003533625172
618	0.0003528277954
619	0.0003522960627
620	0.0003513088987
621	0.0003510179292
622	0.0003502999156
623	0.0003499534064
624	0.0003492701487
625	0.0003480225955
626	0.000347381675
627	0.0003433542667
628	0.0003419050384
629	0.0003415299459
630	0.0003391255237
631	0.0003383936374
632	0.0003373418599
633	0.0003369339781
634	0.000334851598
635	0.0003346432834
636	0.0003332718865
637	0.0003320884884
638	0.0003294785012
639	0.0003285535484
640	0.0003278640012
641	0.0003264613253
642	0.0003258568531
643	0.000324883717
644	0.0003238492903
645	0.0003232144947
646	0.0003225424583
647	0.0003223425531
648	0.0003208850141
649	0.0003200067076
650	0.000319482371
651	0.0003188922412
652	0.0003184056168
653	0.0003178084558
654	0.000317669751
655	0.0003174402261
656	0.0003169949055
657	0.0003158870802
658	0.0003136495842
659	0.0003119378985
660	0.000310573437
661	0.0003100269182
662	0.0003081934496
663	0.0003067872183
664	0.0003052060537
665	0.0003039823216
666	0.000303118867
667	0.0003027339417
668	0.0003019494967
669	0.0003018723232
670	0.0003018206429
671	0.0003012692288
672	0.0003010008666
673	0.0003008658931
674	0.0003001086103
675	0.0002985408252
676	0.0002977518305
677	0.0002971989681
678	0.0002961308634
679	0.0002957451149
680	0.0002955004388
681	0.0002929940342
682	0.000292365846
683	0.0002918906665
684	0.0002885628065
685	0.0002875375297
686	0.0002860573908
687	0.0002855843878
688	0.000283293905
689	0.0002790800093
690	0.0002786499592
691	0.0002785175138
692	0.0002782540244
693	0.0002773681993
694	0.0002764871524
695	0.0002758462606
696	0.0002750449505
697	0.000274808337
698	0.0002737248771
699	0.0002726894267
700	0.0002722231309
701	0.0002716543493
702	0.0002699562176
703	0.0002697586095
704	0.0002692978402
705	0.0002690724201
706	0.0002683977747
707	0.0002676577832
708	0.000267182518
709	0.0002666661171
710	0.0002645405968
711	0.0002632987106
712	0.0002631882585
713	0.0002624206806
714	0.0002615299008
715	0.0002608167504
716	0.0002599659393
717	0.00025965791
718	0.0002595097341
719	0.0002588724712
720	0.0002584072605
721	0.0002579033171
722	0.0002577074045
723	0.0002571523627
724	0.0002562239138
725	0.00025513952
726	0.0002547602559
727	0.0002539461944
728	0.0002532152377
729	0.0002529346582
730	0.0002523012503
731	0.0002518564295
732	0.0002507500627
733	0.0002505484577
734	0.0002501618788
735	0.0002489541428
736	0.0002485727262
737	0.0002476653817
738	0.0002471795108
739	0.0002468801125
740	0.0002463908907
741	0.0002456745969
742	0.0002446170216
743	0.0002442881199
744	0.0002433773801
745	0.0002431851287
746	0.0002428164435
747	0.0002422511644
748	0.0002418694163
749	0.0002411942276
750	0.000240845581
751	0.0002404699309
752	0.0002400504123
753	0.0002392960929
754	0.0002390074611
755	0.0002385899745
756	0.0002383372301
757	0.0002381303224
758	0.0002378658915
759	0.000237550613
760	0.0002370360716
761	0.0002369429551
762	0.0002359186589
763	0.0002352882695
764	0.0002351137092
765	0.0002349821551
766	0.0002342412107
767	0.0002333129446
768	0.0002331860079
769	0.000233026638
770	0.0002326694901
771	0.0002323733145
772	0.0002319054437
773	0.0002311569392
774	0.0002303748094
775	0.0002300583217
776	0.0002290233663
777	0.0002283518225
778	0.0002278046253
779	0.0002269857443
780	0.0002266538558
781	0.0002258345222
782	0.0002244290896
783	0.0002240355187
784	0.0002238297631
785	0.0002235715225
786	0.0002232718369
787	0.0002229375119
788	0.0002222689961
789	0.0002221532049
790	0.0002218228529
791	0.0002194223007
792	0.0002191343328
793	0.0002185761413
794	0.0002184287025
795	0.0002179881018
796	0.000217737723
797	0.0002173942354
798	0.000217092433
799	0.0002169884258
800	0.0002157816659
801	0.0002152817473
802	0.0002134170178
803	0.0002132583356
804	0.0002131181168
805	0.0002106050784
806	0.0002101675264
807	0.0002094720829
808	0.0002092628546
809	0.0002090478864
810	0.0002083506869
811	0.0002081591118
812	0.0002078166151
813	0.000207711547
814	0.0002074058189
815	0.0002069560808
816	0.0002067029861
817	0.0002060849838
818	0.0002060157238
819	0.000205746278
820	0.0002054439211
821	0.0002049927727
822	0.0002048581191
823	0.0002046639374
824	0.0002044234962
825	0.0002042683942
826	0.0002039278552
827	0.0002028030137
828	0.0002023903621
829	0.000202149362
830	0.0002019029527
831	0.0002016433493
832	0.0002003932486
833	0.0002001710304
834	0.0001999758217
835	0.0001998381904
836	0.0001986652668
837	0.0001984602429
838	0.0001976665631
839	0.000197299938
840	0.0001970907699
841	0.0001962404555
842	0.0001962091925
843	0.0001952744728
844	0.0001947213909
845	0.0001945003768
846	0.0001943675387
847	0.0001937838622
848	0.0001936657272
849	0.0001933793643
850	0.0001931237774
851	0.0001929513324
852	0.000192273737
853	0.0001920252389
854	0.0001910209725
855	0.000190260195
856	0.0001900822177
857	0.0001888716227
858	0.0001887442932
859	0.0001884884939
860	0.0001877352706
861	0.0001867312861
862	0.0001861640866
863	0.0001856175747
864	0.0001853951006
865	0.0001852699049
866	0.0001844391176
867	0.0001840788874
868	0.0001839503169
869	0.0001836475521
870	0.0001832652491
871	0.0001830044034
872	0.00018253344
873	0.0001823994546
874	0.0001822262378
875	0.0001820939682
876	0.0001818604022
877	0.000181531659
878	0.0001812379226
879	0.0001810525098
880	0.0001805299679
881	0.0001801591602
882	0.0001799434866
883	0.0001798315855
884	0.0001795986384
885	0.00017930934
886	0.000179184549
887	0.000178731927
888	0.0001775641547
889	0.0001769772821
890	0.0001760139134
891	0.0001756702189
892	0.0001755080869
893	0.0001751831919
894	0.0001749556157
895	0.000174878549
896	0.0001748124827
897	0.0001745698644
898	0.000174378067
899	0.0001741403206
900	0.0001739800323
901	0.0001730058316
902	0.0001727928607
903	0.0001725488815
904	0.0001722285504
905	0.0001718439653
906	0.0001715996125
907	0.0001712858137
908	0.0001711748642
909	0.0001707116186
910	0.0001694108209
911	0.0001689691711
912	0.0001682160932
913	0.0001678061369
914	0.0001675432815
915	0.0001671301406
916	0.0001666529901
917	0.0001661624745
918	0.0001659749034
919	0.000165779854
920	0.0001653466906
921	0.0001652433197
922	0.000165139173
923	0.000164999613
924	0.0001639584678
925	0.0001636513709
926	0.0001631973346
927	0.0001629145826
928	0.0001616890794
929	0.0001615856128
930	0.0001613622363
931	0.0001604798064
932	0.0001602835464
933	0.0001600508318
934	0.0001597531528
935	0.0001596405652
936	0.0001593924069
937	0.0001592083796
938	0.000158890581
939	0.0001587899275
940	0.0001586354644
941	0.0001583905631
942	0.000158169828
943	0.0001580690116
944	0.0001577112561
945	0.0001573262662
946	0.000157106579
947	0.0001569811251
948	0.0001569296194
949	0.0001568410537
950	0.0001564353502
951	0.0001555425848
952	0.0001551993491
953	0.0001550580213
954	0.0001544677893
955	0.0001534032354
956	0.0001525097463
957	0.0001512177284
958	0.000150502858
959	0.0001504019951
960	0.0001501605559
961	0.0001499949273
962	0.0001499447013
963	0.0001497254207
964	0.0001493389104
965	0.0001491578704
966	0.0001490248693
967	0.0001489510968
968	0.0001486140594
969	0.0001482323563
970	0.0001480188068
971	0.0001471982599
972	0.0001469623194
973	0.0001467961351
974	0.0001466351671
975	0.0001462521088
976	0.0001461368771
977	0.0001460349273
978	0.0001459381534
979	0.000144961789
980	0.0001449016749
981	0.0001445128477
982	0.0001440077661
983	0.0001431584101
984	0.0001430068257
985	0.0001429353959
986	0.0001428247719
987	0.0001426312766
988	0.0001424963954
989	0.0001424161883
990	0.0001422790111
991	0.0001421816965
992	0.0001420078891
993	0.0001418469782
994	0.0001417823053
995	0.0001416725468
996	0.0001413614349
997	0.0001412668826
998	0.0001411069648
999	0.0001409260156
